Numéro de support;Numéro Cartoradio;Numéro de Station;Date de mise en service;Exploitant;"Type d'antenne";"Numéro d'antenne";"Dimension de l'antenne";Directivité;Azimut;Hauteur / sol;Type service;Système;Début;Fin;Unité
789562;705815;0352700060;09/01/2019;SFR;Tout en 1(panneau-faisceau orientable);1702472;2.1;Directif;120.0;36.9;TEL MOBILE;LTE 2100;1920.5;1935.3;MHz
789562;705815;0352700060;09/01/2019;SFR;Tout en 1(panneau-faisceau orientable);1702472;2.1;Directif;120.0;36.9;TEL MOBILE;LTE 2100;1959.9;1964.9;MHz
789562;705815;0352700060;09/01/2019;SFR;Tout en 1(panneau-faisceau orientable);1702472;2.1;Directif;120.0;36.9;TEL MOBILE;LTE 2100;2110.5;2125.3;MHz
789562;705815;0352700060;09/01/2019;SFR;Tout en 1(panneau-faisceau orientable);1702472;2.1;Directif;120.0;36.9;TEL MOBILE;LTE 2100;2149.9;2154.9;MHz
789562;705815;0352700060;09/01/2019;SFR;Tout en 1(panneau-faisceau orientable);1702474;2.1;Directif;0.0;36.9;TEL MOBILE;LTE 2100;1920.5;1935.3;MHz
789562;705815;0352700060;09/01/2019;SFR;Tout en 1(panneau-faisceau orientable);1702474;2.1;Directif;0.0;36.9;TEL MOBILE;LTE 2100;1959.9;1964.9;MHz
789562;705815;0352700060;09/01/2019;SFR;Tout en 1(panneau-faisceau orientable);1702474;2.1;Directif;0.0;36.9;TEL MOBILE;LTE 2100;2110.5;2125.3;MHz
789562;705815;0352700060;09/01/2019;SFR;Tout en 1(panneau-faisceau orientable);1702474;2.1;Directif;0.0;36.9;TEL MOBILE;LTE 2100;2149.9;2154.9;MHz
789562;705815;0352700060;09/01/2019;SFR;Tout en 1(panneau-faisceau orientable);1702476;2.1;Directif;240.0;36.9;TEL MOBILE;LTE 2100;1920.5;1935.3;MHz
789562;705815;0352700060;09/01/2019;SFR;Tout en 1(panneau-faisceau orientable);1702476;2.1;Directif;240.0;36.9;TEL MOBILE;LTE 2100;1959.9;1964.9;MHz
789562;705815;0352700060;09/01/2019;SFR;Tout en 1(panneau-faisceau orientable);1702476;2.1;Directif;240.0;36.9;TEL MOBILE;LTE 2100;2110.5;2125.3;MHz
789562;705815;0352700060;09/01/2019;SFR;Tout en 1(panneau-faisceau orientable);1702476;2.1;Directif;240.0;36.9;TEL MOBILE;LTE 2100;2149.9;2154.9;MHz
789562;705815;0352700060;16/12/2021;SFR;Tout en 1(panneau-faisceau orientable);1702472;2.1;Directif;120.0;36.9;TEL MOBILE;5G NR 3500;3490.0;3570.0;MHz
789562;705815;0352700060;16/12/2021;SFR;Tout en 1(panneau-faisceau orientable);1702474;2.1;Directif;0.0;36.9;TEL MOBILE;5G NR 3500;3490.0;3570.0;MHz
789562;705815;0352700060;16/12/2021;SFR;Tout en 1(panneau-faisceau orientable);1702476;2.1;Directif;240.0;36.9;TEL MOBILE;5G NR 3500;3490.0;3570.0;MHz
789562;705815;0352700060;14/02/2022;SFR;Tout en 1(panneau-faisceau orientable);1702472;2.1;Directif;120.0;36.9;TEL MOBILE;LTE 700;703.0;708.0;MHz
789562;705815;0352700060;14/02/2022;SFR;Tout en 1(panneau-faisceau orientable);1702472;2.1;Directif;120.0;36.9;TEL MOBILE;LTE 700;758.0;763.0;MHz
789562;705815;0352700060;14/02/2022;SFR;Tout en 1(panneau-faisceau orientable);1702474;2.1;Directif;0.0;36.9;TEL MOBILE;LTE 700;703.0;708.0;MHz
789562;705815;0352700060;14/02/2022;SFR;Tout en 1(panneau-faisceau orientable);1702474;2.1;Directif;0.0;36.9;TEL MOBILE;LTE 700;758.0;763.0;MHz
789562;705815;0352700060;14/02/2022;SFR;Tout en 1(panneau-faisceau orientable);1702476;2.1;Directif;240.0;36.9;TEL MOBILE;LTE 700;703.0;708.0;MHz
789562;705815;0352700060;14/02/2022;SFR;Tout en 1(panneau-faisceau orientable);1702476;2.1;Directif;240.0;36.9;TEL MOBILE;LTE 700;758.0;763.0;MHz
789562;705815;0352700060;autorisé;SFR;Tout en 1(panneau-faisceau orientable);1702472;2.1;Directif;120.0;36.9;TEL MOBILE;5G NR 2100;1920.5;1935.3;MHz
789562;705815;0352700060;autorisé;SFR;Tout en 1(panneau-faisceau orientable);1702472;2.1;Directif;120.0;36.9;TEL MOBILE;5G NR 2100;1959.9;1964.9;MHz
789562;705815;0352700060;autorisé;SFR;Tout en 1(panneau-faisceau orientable);1702472;2.1;Directif;120.0;36.9;TEL MOBILE;5G NR 2100;2110.5;2125.3;MHz
789562;705815;0352700060;autorisé;SFR;Tout en 1(panneau-faisceau orientable);1702472;2.1;Directif;120.0;36.9;TEL MOBILE;5G NR 2100;2149.9;2154.9;MHz
789562;705815;0352700060;autorisé;SFR;Tout en 1(panneau-faisceau orientable);1702474;2.1;Directif;0.0;36.9;TEL MOBILE;5G NR 2100;1920.5;1935.3;MHz
789562;705815;0352700060;autorisé;SFR;Tout en 1(panneau-faisceau orientable);1702474;2.1;Directif;0.0;36.9;TEL MOBILE;5G NR 2100;1959.9;1964.9;MHz
789562;705815;0352700060;autorisé;SFR;Tout en 1(panneau-faisceau orientable);1702474;2.1;Directif;0.0;36.9;TEL MOBILE;5G NR 2100;2110.5;2125.3;MHz
789562;705815;0352700060;autorisé;SFR;Tout en 1(panneau-faisceau orientable);1702474;2.1;Directif;0.0;36.9;TEL MOBILE;5G NR 2100;2149.9;2154.9;MHz
789562;705815;0352700060;autorisé;SFR;Tout en 1(panneau-faisceau orientable);1702476;2.1;Directif;240.0;36.9;TEL MOBILE;5G NR 2100;1920.5;1935.3;MHz
789562;705815;0352700060;autorisé;SFR;Tout en 1(panneau-faisceau orientable);1702476;2.1;Directif;240.0;36.9;TEL MOBILE;5G NR 2100;1959.9;1964.9;MHz
789562;705815;0352700060;autorisé;SFR;Tout en 1(panneau-faisceau orientable);1702476;2.1;Directif;240.0;36.9;TEL MOBILE;5G NR 2100;2110.5;2125.3;MHz
789562;705815;0352700060;autorisé;SFR;Tout en 1(panneau-faisceau orientable);1702476;2.1;Directif;240.0;36.9;TEL MOBILE;5G NR 2100;2149.9;2154.9;MHz
789562;858239;0350990028;10/07/2013;FREE MOBILE;Panneau;2133947;2.0;Directif;20.0;36.6;TEL MOBILE;UMTS 900;899.9;904.9;MHz
789562;858239;0350990028;10/07/2013;FREE MOBILE;Panneau;2133947;2.0;Directif;20.0;36.6;TEL MOBILE;UMTS 900;944.9;949.9;MHz
789562;858239;0350990028;10/07/2013;FREE MOBILE;Panneau;2133949;2.7;Directif;140.0;36.6;TEL MOBILE;UMTS 900;899.9;904.9;MHz
789562;858239;0350990028;10/07/2013;FREE MOBILE;Panneau;2133949;2.7;Directif;140.0;36.6;TEL MOBILE;UMTS 900;944.9;949.9;MHz
789562;858239;0350990028;10/07/2013;FREE MOBILE;Panneau;2133951;2.7;Directif;280.0;36.9;TEL MOBILE;UMTS 900;899.9;904.9;MHz
789562;858239;0350990028;10/07/2013;FREE MOBILE;Panneau;2133951;2.7;Directif;280.0;36.9;TEL MOBILE;UMTS 900;944.9;949.9;MHz
789562;858239;0350990028;28/11/2013;FREE MOBILE;Panneau;2133947;2.0;Directif;20.0;36.6;TEL MOBILE;LTE 2600;2550.0;2570.0;MHz
789562;858239;0350990028;28/11/2013;FREE MOBILE;Panneau;2133947;2.0;Directif;20.0;36.6;TEL MOBILE;LTE 2600;2670.0;2690.0;MHz
789562;858239;0350990028;28/11/2013;FREE MOBILE;Panneau;2133949;2.7;Directif;140.0;36.6;TEL MOBILE;LTE 2600;2550.0;2570.0;MHz
789562;858239;0350990028;28/11/2013;FREE MOBILE;Panneau;2133949;2.7;Directif;140.0;36.6;TEL MOBILE;LTE 2600;2670.0;2690.0;MHz
789562;858239;0350990028;28/11/2013;FREE MOBILE;Panneau;2133951;2.7;Directif;280.0;36.9;TEL MOBILE;LTE 2600;2550.0;2570.0;MHz
789562;858239;0350990028;28/11/2013;FREE MOBILE;Panneau;2133951;2.7;Directif;280.0;36.9;TEL MOBILE;LTE 2600;2670.0;2690.0;MHz
789562;858239;0350990028;11/03/2020;FREE MOBILE;Panneau;2133947;2.0;Directif;20.0;36.6;TEL MOBILE;LTE 1800;1750.0;1765.0;MHz
789562;858239;0350990028;11/03/2020;FREE MOBILE;Panneau;2133947;2.0;Directif;20.0;36.6;TEL MOBILE;LTE 1800;1845.0;1860.0;MHz
789562;858239;0350990028;11/03/2020;FREE MOBILE;Panneau;2133949;2.7;Directif;140.0;36.6;TEL MOBILE;LTE 1800;1750.0;1765.0;MHz
789562;858239;0350990028;11/03/2020;FREE MOBILE;Panneau;2133949;2.7;Directif;140.0;36.6;TEL MOBILE;LTE 1800;1845.0;1860.0;MHz
789562;858239;0350990028;11/03/2020;FREE MOBILE;Panneau;2133951;2.7;Directif;280.0;36.9;TEL MOBILE;LTE 1800;1750.0;1765.0;MHz
789562;858239;0350990028;11/03/2020;FREE MOBILE;Panneau;2133951;2.7;Directif;280.0;36.9;TEL MOBILE;LTE 1800;1845.0;1860.0;MHz
789562;858239;0350990028;30/03/2020;FREE MOBILE;Panneau;2133947;2.0;Directif;20.0;36.6;TEL MOBILE;LTE 700;723.0;733.0;MHz
789562;858239;0350990028;30/03/2020;FREE MOBILE;Panneau;2133947;2.0;Directif;20.0;36.6;TEL MOBILE;LTE 700;778.0;788.0;MHz
789562;858239;0350990028;30/03/2020;FREE MOBILE;Panneau;2133949;2.7;Directif;140.0;36.6;TEL MOBILE;LTE 700;723.0;733.0;MHz
789562;858239;0350990028;30/03/2020;FREE MOBILE;Panneau;2133949;2.7;Directif;140.0;36.6;TEL MOBILE;LTE 700;778.0;788.0;MHz
789562;858239;0350990028;30/03/2020;FREE MOBILE;Panneau;2133951;2.7;Directif;280.0;36.9;TEL MOBILE;LTE 700;723.0;733.0;MHz
789562;858239;0350990028;30/03/2020;FREE MOBILE;Panneau;2133951;2.7;Directif;280.0;36.9;TEL MOBILE;LTE 700;778.0;788.0;MHz
789562;858239;0350990028;non disponible;FREE MOBILE;Antenne parabolique;7894796;0.3;Directif;88.0;36.0;FH;FH;81.0;84.0;GHz
789562;858239;0350990028;non disponible;FREE MOBILE;Antenne parabolique;7999865;0.3;Directif;331.1;36.0;FH;FH;81.0;84.0;GHz
789562;858239;0350990028;25/08/2023;FREE MOBILE;Panneau;2133947;2.0;Directif;20.0;36.6;TEL MOBILE;5G NR 700;723.0;733.0;MHz
789562;858239;0350990028;25/08/2023;FREE MOBILE;Panneau;2133947;2.0;Directif;20.0;36.6;TEL MOBILE;5G NR 700;778.0;788.0;MHz
789562;858239;0350990028;25/08/2023;FREE MOBILE;Panneau;2133949;2.7;Directif;140.0;36.6;TEL MOBILE;5G NR 700;723.0;733.0;MHz
789562;858239;0350990028;25/08/2023;FREE MOBILE;Panneau;2133949;2.7;Directif;140.0;36.6;TEL MOBILE;5G NR 700;778.0;788.0;MHz
789562;858239;0350990028;25/08/2023;FREE MOBILE;Panneau;2133951;2.7;Directif;280.0;36.9;TEL MOBILE;5G NR 700;723.0;733.0;MHz
789562;858239;0350990028;25/08/2023;FREE MOBILE;Panneau;2133951;2.7;Directif;280.0;36.9;TEL MOBILE;5G NR 700;778.0;788.0;MHz
789562;858239;0350990028;autorisé;FREE MOBILE;Antenne à faisceaux orientables;6974362;0.7;Directif;140.0;37.2;TEL MOBILE;5G NR 3500;3640.0;3710.0;MHz
789562;858239;0350990028;autorisé;FREE MOBILE;Antenne à faisceaux orientables;6974364;0.7;Directif;280.0;37.2;TEL MOBILE;5G NR 3500;3640.0;3710.0;MHz
789562;858239;0350990028;autorisé;FREE MOBILE;Antenne à faisceaux orientables;6974366;0.7;Directif;20.0;37.4;TEL MOBILE;5G NR 3500;3640.0;3710.0;MHz
789562;858239;0350990028;autorisé;FREE MOBILE;Panneau;2133947;2.0;Directif;20.0;36.6;TEL MOBILE;LTE 2100;1950.1;1964.9;MHz
789562;858239;0350990028;autorisé;FREE MOBILE;Panneau;2133947;2.0;Directif;20.0;36.6;TEL MOBILE;LTE 2100;2140.1;2154.9;MHz
789562;858239;0350990028;autorisé;FREE MOBILE;Panneau;2133949;2.7;Directif;140.0;36.6;TEL MOBILE;LTE 2100;1950.1;1964.9;MHz
789562;858239;0350990028;autorisé;FREE MOBILE;Panneau;2133949;2.7;Directif;140.0;36.6;TEL MOBILE;LTE 2100;2140.1;2154.9;MHz
789562;858239;0350990028;autorisé;FREE MOBILE;Panneau;2133951;2.7;Directif;280.0;36.9;TEL MOBILE;LTE 2100;1950.1;1964.9;MHz
789562;858239;0350990028;autorisé;FREE MOBILE;Panneau;2133951;2.7;Directif;280.0;36.9;TEL MOBILE;LTE 2100;2140.1;2154.9;MHz
810669;719536;0352290340;12/12/2011;ORANGE;Panneau;1746657;2.8;Directif;30.0;33.4;TEL MOBILE;GSM 900;889.9;898.6;MHz
810669;719536;0352290340;12/12/2011;ORANGE;Panneau;1746657;2.8;Directif;30.0;33.4;TEL MOBILE;GSM 900;934.9;943.6;MHz
810669;719536;0352290340;12/12/2011;ORANGE;Panneau;1746659;2.8;Directif;120.0;33.4;TEL MOBILE;GSM 900;889.9;898.6;MHz
810669;719536;0352290340;12/12/2011;ORANGE;Panneau;1746659;2.8;Directif;120.0;33.4;TEL MOBILE;GSM 900;934.9;943.6;MHz
810669;719536;0352290340;12/12/2011;ORANGE;Panneau;1746661;2.8;Directif;270.0;33.4;TEL MOBILE;GSM 900;889.9;898.6;MHz
810669;719536;0352290340;12/12/2011;ORANGE;Panneau;1746661;2.8;Directif;270.0;33.4;TEL MOBILE;GSM 900;934.9;943.6;MHz
810669;719536;0352290340;05/11/2014;ORANGE;Panneau;1746657;2.8;Directif;30.0;33.4;TEL MOBILE;UMTS 900;889.9;898.6;MHz
810669;719536;0352290340;05/11/2014;ORANGE;Panneau;1746657;2.8;Directif;30.0;33.4;TEL MOBILE;UMTS 900;934.9;943.6;MHz
810669;719536;0352290340;05/11/2014;ORANGE;Panneau;1746659;2.8;Directif;120.0;33.4;TEL MOBILE;UMTS 900;889.9;898.6;MHz
810669;719536;0352290340;05/11/2014;ORANGE;Panneau;1746659;2.8;Directif;120.0;33.4;TEL MOBILE;UMTS 900;934.9;943.6;MHz
810669;719536;0352290340;05/11/2014;ORANGE;Panneau;1746661;2.8;Directif;270.0;33.4;TEL MOBILE;UMTS 900;889.9;898.6;MHz
810669;719536;0352290340;05/11/2014;ORANGE;Panneau;1746661;2.8;Directif;270.0;33.4;TEL MOBILE;UMTS 900;934.9;943.6;MHz
810669;719536;0352290340;27/10/2015;ORANGE;Panneau;1746657;2.8;Directif;30.0;33.4;TEL MOBILE;LTE 800;811.0;821.0;MHz
810669;719536;0352290340;27/10/2015;ORANGE;Panneau;1746657;2.8;Directif;30.0;33.4;TEL MOBILE;LTE 800;852.0;862.0;MHz
810669;719536;0352290340;27/10/2015;ORANGE;Panneau;1746659;2.8;Directif;120.0;33.4;TEL MOBILE;LTE 800;811.0;821.0;MHz
810669;719536;0352290340;27/10/2015;ORANGE;Panneau;1746659;2.8;Directif;120.0;33.4;TEL MOBILE;LTE 800;852.0;862.0;MHz
810669;719536;0352290340;27/10/2015;ORANGE;Panneau;1746661;2.8;Directif;270.0;33.4;TEL MOBILE;LTE 800;811.0;821.0;MHz
810669;719536;0352290340;27/10/2015;ORANGE;Panneau;1746661;2.8;Directif;270.0;33.4;TEL MOBILE;LTE 800;852.0;862.0;MHz
810669;719536;0352290340;07/05/2018;ORANGE;Panneau;1746657;2.8;Directif;30.0;33.4;TEL MOBILE;LTE 2600;2515.0;2535.0;MHz
810669;719536;0352290340;07/05/2018;ORANGE;Panneau;1746657;2.8;Directif;30.0;33.4;TEL MOBILE;LTE 2600;2635.0;2655.0;MHz
810669;719536;0352290340;07/05/2018;ORANGE;Panneau;1746659;2.8;Directif;120.0;33.4;TEL MOBILE;LTE 2600;2515.0;2535.0;MHz
810669;719536;0352290340;07/05/2018;ORANGE;Panneau;1746659;2.8;Directif;120.0;33.4;TEL MOBILE;LTE 2600;2635.0;2655.0;MHz
810669;719536;0352290340;07/05/2018;ORANGE;Panneau;1746661;2.8;Directif;270.0;33.4;TEL MOBILE;LTE 2600;2515.0;2535.0;MHz
810669;719536;0352290340;07/05/2018;ORANGE;Panneau;1746661;2.8;Directif;270.0;33.4;TEL MOBILE;LTE 2600;2635.0;2655.0;MHz
810669;719536;0352290340;03/10/2019;ORANGE;Panneau;1746657;2.8;Directif;30.0;33.4;TEL MOBILE;LTE 2100;1964.9;1979.7;MHz
810669;719536;0352290340;03/10/2019;ORANGE;Panneau;1746657;2.8;Directif;30.0;33.4;TEL MOBILE;LTE 2100;2154.9;2169.7;MHz
810669;719536;0352290340;03/10/2019;ORANGE;Panneau;1746659;2.8;Directif;120.0;33.4;TEL MOBILE;LTE 2100;1964.9;1979.7;MHz
810669;719536;0352290340;03/10/2019;ORANGE;Panneau;1746659;2.8;Directif;120.0;33.4;TEL MOBILE;LTE 2100;2154.9;2169.7;MHz
810669;719536;0352290340;03/10/2019;ORANGE;Panneau;1746661;2.8;Directif;270.0;33.4;TEL MOBILE;LTE 2100;1964.9;1979.7;MHz
810669;719536;0352290340;03/10/2019;ORANGE;Panneau;1746661;2.8;Directif;270.0;33.4;TEL MOBILE;LTE 2100;2154.9;2169.7;MHz
810669;719536;0352290340;04/10/2019;ORANGE;Panneau;1746657;2.8;Directif;30.0;33.4;TEL MOBILE;LTE 1800;1710.0;1730.0;MHz
810669;719536;0352290340;04/10/2019;ORANGE;Panneau;1746657;2.8;Directif;30.0;33.4;TEL MOBILE;LTE 1800;1805.0;1825.0;MHz
810669;719536;0352290340;04/10/2019;ORANGE;Panneau;1746659;2.8;Directif;120.0;33.4;TEL MOBILE;LTE 1800;1710.0;1730.0;MHz
810669;719536;0352290340;04/10/2019;ORANGE;Panneau;1746659;2.8;Directif;120.0;33.4;TEL MOBILE;LTE 1800;1805.0;1825.0;MHz
810669;719536;0352290340;04/10/2019;ORANGE;Panneau;1746661;2.8;Directif;270.0;33.4;TEL MOBILE;LTE 1800;1710.0;1730.0;MHz
810669;719536;0352290340;04/10/2019;ORANGE;Panneau;1746661;2.8;Directif;270.0;33.4;TEL MOBILE;LTE 1800;1805.0;1825.0;MHz
810669;719536;0352290340;13/09/2022;ORANGE;Panneau;1746657;2.8;Directif;30.0;33.4;TEL MOBILE;LTE 700;708.0;718.0;MHz
810669;719536;0352290340;13/09/2022;ORANGE;Panneau;1746657;2.8;Directif;30.0;33.4;TEL MOBILE;LTE 700;763.0;773.0;MHz
810669;719536;0352290340;13/09/2022;ORANGE;Panneau;1746659;2.8;Directif;120.0;33.4;TEL MOBILE;LTE 700;708.0;718.0;MHz
810669;719536;0352290340;13/09/2022;ORANGE;Panneau;1746659;2.8;Directif;120.0;33.4;TEL MOBILE;LTE 700;763.0;773.0;MHz
810669;719536;0352290340;13/09/2022;ORANGE;Panneau;1746661;2.8;Directif;270.0;33.4;TEL MOBILE;LTE 700;708.0;718.0;MHz
810669;719536;0352290340;13/09/2022;ORANGE;Panneau;1746661;2.8;Directif;270.0;33.4;TEL MOBILE;LTE 700;763.0;773.0;MHz
810669;719536;0352290340;22/09/2022;ORANGE;Antenne à faisceaux orientables;7592977;0.8;Directif;30.0;31.3;TEL MOBILE;5G NR 3500;3710.0;3800.0;MHz
810669;719536;0352290340;22/09/2022;ORANGE;Antenne à faisceaux orientables;7592979;0.8;Directif;120.0;31.3;TEL MOBILE;5G NR 3500;3710.0;3800.0;MHz
810669;719536;0352290340;22/09/2022;ORANGE;Antenne à faisceaux orientables;7592981;0.8;Directif;270.0;31.3;TEL MOBILE;5G NR 3500;3710.0;3800.0;MHz
814170;357501;0350030660;non disponible;RESEAU PRIVE;Cierge/Perche;454634;2.7;Non Directif;"";57.0;PMR;PMR;414.5;420.0;MHz
814170;357501;0350030660;non disponible;RESEAU PRIVE;Cierge/Perche;454634;2.7;Non Directif;"";57.0;PMR;PMR;424.5;430.0;MHz
854881;486232;0352700023;28/12/2007;SFR;Tout en 1(panneau-faisceau orientable);978346;2.7;Directif;0.0;23.5;TEL MOBILE;GSM 900;906.2;914.9;MHz
854881;486232;0352700023;28/12/2007;SFR;Tout en 1(panneau-faisceau orientable);978346;2.7;Directif;0.0;23.5;TEL MOBILE;GSM 900;951.2;959.9;MHz
854881;486232;0352700023;28/12/2007;SFR;Tout en 1(panneau-faisceau orientable);978348;2.7;Directif;120.0;23.5;TEL MOBILE;GSM 900;906.2;914.9;MHz
854881;486232;0352700023;28/12/2007;SFR;Tout en 1(panneau-faisceau orientable);978348;2.7;Directif;120.0;23.5;TEL MOBILE;GSM 900;951.2;959.9;MHz
854881;486232;0352700023;28/12/2007;SFR;Tout en 1(panneau-faisceau orientable);978350;2.7;Directif;240.0;23.5;TEL MOBILE;GSM 900;906.2;914.9;MHz
854881;486232;0352700023;28/12/2007;SFR;Tout en 1(panneau-faisceau orientable);978350;2.7;Directif;240.0;23.5;TEL MOBILE;GSM 900;951.2;959.9;MHz
854881;486232;0352700023;01/08/2014;SFR;Tout en 1(panneau-faisceau orientable);978346;2.7;Directif;0.0;23.5;TEL MOBILE;LTE 800;801.0;811.0;MHz
854881;486232;0352700023;01/08/2014;SFR;Tout en 1(panneau-faisceau orientable);978346;2.7;Directif;0.0;23.5;TEL MOBILE;LTE 800;842.0;852.0;MHz
854881;486232;0352700023;01/08/2014;SFR;Tout en 1(panneau-faisceau orientable);978348;2.7;Directif;120.0;23.5;TEL MOBILE;LTE 800;801.0;811.0;MHz
854881;486232;0352700023;01/08/2014;SFR;Tout en 1(panneau-faisceau orientable);978348;2.7;Directif;120.0;23.5;TEL MOBILE;LTE 800;842.0;852.0;MHz
854881;486232;0352700023;01/08/2014;SFR;Tout en 1(panneau-faisceau orientable);978350;2.7;Directif;240.0;23.5;TEL MOBILE;LTE 800;801.0;811.0;MHz
854881;486232;0352700023;01/08/2014;SFR;Tout en 1(panneau-faisceau orientable);978350;2.7;Directif;240.0;23.5;TEL MOBILE;LTE 800;842.0;852.0;MHz
854881;486232;0352700023;16/01/2015;SFR;Tout en 1(panneau-faisceau orientable);978346;2.7;Directif;0.0;23.5;TEL MOBILE;UMTS 900;906.2;914.9;MHz
854881;486232;0352700023;16/01/2015;SFR;Tout en 1(panneau-faisceau orientable);978346;2.7;Directif;0.0;23.5;TEL MOBILE;UMTS 900;951.2;959.9;MHz
854881;486232;0352700023;16/01/2015;SFR;Tout en 1(panneau-faisceau orientable);978348;2.7;Directif;120.0;23.5;TEL MOBILE;UMTS 900;906.2;914.9;MHz
854881;486232;0352700023;16/01/2015;SFR;Tout en 1(panneau-faisceau orientable);978348;2.7;Directif;120.0;23.5;TEL MOBILE;UMTS 900;951.2;959.9;MHz
854881;486232;0352700023;16/01/2015;SFR;Tout en 1(panneau-faisceau orientable);978350;2.7;Directif;240.0;23.5;TEL MOBILE;UMTS 900;906.2;914.9;MHz
854881;486232;0352700023;16/01/2015;SFR;Tout en 1(panneau-faisceau orientable);978350;2.7;Directif;240.0;23.5;TEL MOBILE;UMTS 900;951.2;959.9;MHz
854881;486232;0352700023;01/09/2017;SFR;Tout en 1(panneau-faisceau orientable);978346;2.7;Directif;0.0;23.5;TEL MOBILE;LTE 1800;1730.0;1750.0;MHz
854881;486232;0352700023;01/09/2017;SFR;Tout en 1(panneau-faisceau orientable);978346;2.7;Directif;0.0;23.5;TEL MOBILE;LTE 1800;1825.0;1845.0;MHz
854881;486232;0352700023;01/09/2017;SFR;Tout en 1(panneau-faisceau orientable);978346;2.7;Directif;0.0;23.5;TEL MOBILE;LTE 2600;2500.0;2515.0;MHz
854881;486232;0352700023;01/09/2017;SFR;Tout en 1(panneau-faisceau orientable);978346;2.7;Directif;0.0;23.5;TEL MOBILE;LTE 2600;2620.0;2635.0;MHz
854881;486232;0352700023;01/09/2017;SFR;Tout en 1(panneau-faisceau orientable);978348;2.7;Directif;120.0;23.5;TEL MOBILE;LTE 1800;1730.0;1750.0;MHz
854881;486232;0352700023;01/09/2017;SFR;Tout en 1(panneau-faisceau orientable);978348;2.7;Directif;120.0;23.5;TEL MOBILE;LTE 1800;1825.0;1845.0;MHz
854881;486232;0352700023;01/09/2017;SFR;Tout en 1(panneau-faisceau orientable);978348;2.7;Directif;120.0;23.5;TEL MOBILE;LTE 2600;2500.0;2515.0;MHz
854881;486232;0352700023;01/09/2017;SFR;Tout en 1(panneau-faisceau orientable);978348;2.7;Directif;120.0;23.5;TEL MOBILE;LTE 2600;2620.0;2635.0;MHz
854881;486232;0352700023;01/09/2017;SFR;Tout en 1(panneau-faisceau orientable);978350;2.7;Directif;240.0;23.5;TEL MOBILE;LTE 1800;1730.0;1750.0;MHz
854881;486232;0352700023;01/09/2017;SFR;Tout en 1(panneau-faisceau orientable);978350;2.7;Directif;240.0;23.5;TEL MOBILE;LTE 1800;1825.0;1845.0;MHz
854881;486232;0352700023;01/09/2017;SFR;Tout en 1(panneau-faisceau orientable);978350;2.7;Directif;240.0;23.5;TEL MOBILE;LTE 2600;2500.0;2515.0;MHz
854881;486232;0352700023;01/09/2017;SFR;Tout en 1(panneau-faisceau orientable);978350;2.7;Directif;240.0;23.5;TEL MOBILE;LTE 2600;2620.0;2635.0;MHz
854881;486232;0352700023;30/01/2019;SFR;Tout en 1(panneau-faisceau orientable);978346;2.7;Directif;0.0;23.5;TEL MOBILE;LTE 2100;1920.5;1935.3;MHz
854881;486232;0352700023;30/01/2019;SFR;Tout en 1(panneau-faisceau orientable);978346;2.7;Directif;0.0;23.5;TEL MOBILE;LTE 2100;1959.9;1964.9;MHz
854881;486232;0352700023;30/01/2019;SFR;Tout en 1(panneau-faisceau orientable);978346;2.7;Directif;0.0;23.5;TEL MOBILE;LTE 2100;2110.5;2125.3;MHz
854881;486232;0352700023;30/01/2019;SFR;Tout en 1(panneau-faisceau orientable);978346;2.7;Directif;0.0;23.5;TEL MOBILE;LTE 2100;2149.9;2154.9;MHz
854881;486232;0352700023;30/01/2019;SFR;Tout en 1(panneau-faisceau orientable);978348;2.7;Directif;120.0;23.5;TEL MOBILE;LTE 2100;1920.5;1935.3;MHz
854881;486232;0352700023;30/01/2019;SFR;Tout en 1(panneau-faisceau orientable);978348;2.7;Directif;120.0;23.5;TEL MOBILE;LTE 2100;1959.9;1964.9;MHz
854881;486232;0352700023;30/01/2019;SFR;Tout en 1(panneau-faisceau orientable);978348;2.7;Directif;120.0;23.5;TEL MOBILE;LTE 2100;2110.5;2125.3;MHz
854881;486232;0352700023;30/01/2019;SFR;Tout en 1(panneau-faisceau orientable);978348;2.7;Directif;120.0;23.5;TEL MOBILE;LTE 2100;2149.9;2154.9;MHz
854881;486232;0352700023;30/01/2019;SFR;Tout en 1(panneau-faisceau orientable);978350;2.7;Directif;240.0;23.5;TEL MOBILE;LTE 2100;1920.5;1935.3;MHz
854881;486232;0352700023;30/01/2019;SFR;Tout en 1(panneau-faisceau orientable);978350;2.7;Directif;240.0;23.5;TEL MOBILE;LTE 2100;1959.9;1964.9;MHz
854881;486232;0352700023;30/01/2019;SFR;Tout en 1(panneau-faisceau orientable);978350;2.7;Directif;240.0;23.5;TEL MOBILE;LTE 2100;2110.5;2125.3;MHz
854881;486232;0352700023;30/01/2019;SFR;Tout en 1(panneau-faisceau orientable);978350;2.7;Directif;240.0;23.5;TEL MOBILE;LTE 2100;2149.9;2154.9;MHz
854881;486232;0352700023;16/03/2022;SFR;Tout en 1(panneau-faisceau orientable);978346;2.7;Directif;0.0;23.5;TEL MOBILE;5G NR 3500;3490.0;3570.0;MHz
854881;486232;0352700023;16/03/2022;SFR;Tout en 1(panneau-faisceau orientable);978348;2.7;Directif;120.0;23.5;TEL MOBILE;5G NR 3500;3490.0;3570.0;MHz
